Date,Commodity,Price
1/1/03,Base Metals (ex Iron Ore),37.7
2/1/03,Base Metals (ex Iron Ore),38.93
3/1/03,Base Metals (ex Iron Ore),38.16
4/1/03,Base Metals (ex Iron Ore),36.52
5/1/03,Base Metals (ex Iron Ore),38.2
6/1/03,Base Metals (ex Iron Ore),38.89
7/1/03,Base Metals (ex Iron Ore),39.54
8/1/03,Base Metals (ex Iron Ore),40.38
9/1/03,Base Metals (ex Iron Ore),40.27
10/1/03,Base Metals (ex Iron Ore),42.77
11/1/03,Base Metals (ex Iron Ore),44.7
12/1/03,Base Metals (ex Iron Ore),47.57
1/1/04,Base Metals (ex Iron Ore),50.49
2/1/04,Base Metals (ex Iron Ore),54.04
3/1/04,Base Metals (ex Iron Ore),54.67
4/1/04,Base Metals (ex Iron Ore),54.87
5/1/04,Base Metals (ex Iron Ore),51.23
6/1/04,Base Metals (ex Iron Ore),52.88
7/1/04,Base Metals (ex Iron Ore),54.77
8/1/04,Base Metals (ex Iron Ore),54.09
9/1/04,Base Metals (ex Iron Ore),54.7
10/1/04,Base Metals (ex Iron Ore),57.61
11/1/04,Base Metals (ex Iron Ore),58.17
12/1/04,Base Metals (ex Iron Ore),58.86
1/1/05,Base Metals (ex Iron Ore),59.15
2/1/05,Base Metals (ex Iron Ore),61.05
3/1/05,Base Metals (ex Iron Ore),63.86
4/1/05,Base Metals (ex Iron Ore),62.42
5/1/05,Base Metals (ex Iron Ore),59.46
6/1/05,Base Metals (ex Iron Ore),60.66
7/1/05,Base Metals (ex Iron Ore),60.84
8/1/05,Base Metals (ex Iron Ore),63.76
9/1/05,Base Metals (ex Iron Ore),63.64
10/1/05,Base Metals (ex Iron Ore),65.66
11/1/05,Base Metals (ex Iron Ore),68.96
12/1/05,Base Metals (ex Iron Ore),75.14
1/1/06,Base Metals (ex Iron Ore),79.42
2/1/06,Base Metals (ex Iron Ore),82.76
3/1/06,Base Metals (ex Iron Ore),83.47
4/1/06,Base Metals (ex Iron Ore),97.48
5/1/06,Base Metals (ex Iron Ore),114.08
6/1/06,Base Metals (ex Iron Ore),101.67
7/1/06,Base Metals (ex Iron Ore),108.52
8/1/06,Base Metals (ex Iron Ore),109.67
9/1/06,Base Metals (ex Iron Ore),109.37
10/1/06,Base Metals (ex Iron Ore),113.91
11/1/06,Base Metals (ex Iron Ore),112.85
12/1/06,Base Metals (ex Iron Ore),113.71
1/1/07,Base Metals (ex Iron Ore),106.87
2/1/07,Base Metals (ex Iron Ore),108.46
3/1/07,Base Metals (ex Iron Ore),114.79
4/1/07,Base Metals (ex Iron Ore),126.42
5/1/07,Base Metals (ex Iron Ore),127.17
6/1/07,Base Metals (ex Iron Ore),119.15
7/1/07,Base Metals (ex Iron Ore),119.97
8/1/07,Base Metals (ex Iron Ore),110.59
9/1/07,Base Metals (ex Iron Ore),109.64
10/1/07,Base Metals (ex Iron Ore),114.23
11/1/07,Base Metals (ex Iron Ore),107.12
12/1/07,Base Metals (ex Iron Ore),99.49
1/1/08,Base Metals (ex Iron Ore),104.2
2/1/08,Base Metals (ex Iron Ore),115.35
3/1/08,Base Metals (ex Iron Ore),124.19
4/1/08,Base Metals (ex Iron Ore),123.39
5/1/08,Base Metals (ex Iron Ore),118.76
6/1/08,Base Metals (ex Iron Ore),116.09
7/1/08,Base Metals (ex Iron Ore),117.79
8/1/08,Base Metals (ex Iron Ore),106.97
9/1/08,Base Metals (ex Iron Ore),98.55
10/1/08,Base Metals (ex Iron Ore),74.97
11/1/08,Base Metals (ex Iron Ore),62.01
12/1/08,Base Metals (ex Iron Ore),51.25
1/1/09,Base Metals (ex Iron Ore),52.15
2/1/09,Base Metals (ex Iron Ore),50.82
3/1/09,Base Metals (ex Iron Ore),53.66
4/1/09,Base Metals (ex Iron Ore),60.4
5/1/09,Base Metals (ex Iron Ore),63.25
6/1/09,Base Metals (ex Iron Ore),69.39
7/1/09,Base Metals (ex Iron Ore),72.48
8/1/09,Base Metals (ex Iron Ore),85.04
9/1/09,Base Metals (ex Iron Ore),83.2
10/1/09,Base Metals (ex Iron Ore),85.41
11/1/09,Base Metals (ex Iron Ore),88.57
12/1/09,Base Metals (ex Iron Ore),94.54
1/1/10,Base Metals (ex Iron Ore),98.99
2/1/10,Base Metals (ex Iron Ore),91.97
3/1/10,Base Metals (ex Iron Ore),100.27
4/1/10,Base Metals (ex Iron Ore),105.8
5/1/10,Base Metals (ex Iron Ore),92.62
6/1/10,Base Metals (ex Iron Ore),86.91
7/1/10,Base Metals (ex Iron Ore),89.8
8/1/10,Base Metals (ex Iron Ore),97.11
9/1/10,Base Metals (ex Iron Ore),101.62
10/1/10,Base Metals (ex Iron Ore),109.78
11/1/10,Base Metals (ex Iron Ore),109.99
12/1/10,Base Metals (ex Iron Ore),115.15
1/1/11,Base Metals (ex Iron Ore),120.33
2/1/11,Base Metals (ex Iron Ore),125.24
3/1/11,Base Metals (ex Iron Ore),122.59
4/1/11,Base Metals (ex Iron Ore),124.6
5/1/11,Base Metals (ex Iron Ore),117.82
6/1/11,Base Metals (ex Iron Ore),116.94
7/1/11,Base Metals (ex Iron Ore),121.54
8/1/11,Base Metals (ex Iron Ore),113.16
9/1/11,Base Metals (ex Iron Ore),106.19
10/1/11,Base Metals (ex Iron Ore),97.29
11/1/11,Base Metals (ex Iron Ore),96.52
12/1/11,Base Metals (ex Iron Ore),95.44
1/1/12,Base Metals (ex Iron Ore),101.51
2/1/12,Base Metals (ex Iron Ore),105.81
3/1/12,Base Metals (ex Iron Ore),104.56
4/1/12,Base Metals (ex Iron Ore),100.89
5/1/12,Base Metals (ex Iron Ore),97.32
6/1/12,Base Metals (ex Iron Ore),91.47
7/1/12,Base Metals (ex Iron Ore),91.99
8/1/12,Base Metals (ex Iron Ore),90.89
9/1/12,Base Metals (ex Iron Ore),99.49
10/1/12,Base Metals (ex Iron Ore),97.69
11/1/12,Base Metals (ex Iron Ore),94.72
12/1/12,Base Metals (ex Iron Ore),99.59
1/1/13,Base Metals (ex Iron Ore),99.61
2/1/13,Base Metals (ex Iron Ore),100.25
3/1/13,Base Metals (ex Iron Ore),94.23
4/1/13,Base Metals (ex Iron Ore),89.93
5/1/13,Base Metals (ex Iron Ore),89.08
6/1/13,Base Metals (ex Iron Ore),86.97
7/1/13,Base Metals (ex Iron Ore),85.31
8/1/13,Base Metals (ex Iron Ore),88.63
9/1/13,Base Metals (ex Iron Ore),87.26
10/1/13,Base Metals (ex Iron Ore),88.65
11/1/13,Base Metals (ex Iron Ore),86.51
12/1/13,Base Metals (ex Iron Ore),87.7
1/1/14,Base Metals (ex Iron Ore),88.13
2/1/14,Base Metals (ex Iron Ore),86.85
3/1/14,Base Metals (ex Iron Ore),84.45
4/1/14,Base Metals (ex Iron Ore),87.09
5/1/14,Base Metals (ex Iron Ore),88.54
6/1/14,Base Metals (ex Iron Ore),89.19
7/1/14,Base Metals (ex Iron Ore),93.37
8/1/14,Base Metals (ex Iron Ore),93.74
9/1/14,Base Metals (ex Iron Ore),91.72
10/1/14,Base Metals (ex Iron Ore),88.9
11/1/14,Base Metals (ex Iron Ore),90.37
12/1/14,Base Metals (ex Iron Ore),86.25
1/1/15,Base Metals (ex Iron Ore),80.15
2/1/15,Base Metals (ex Iron Ore),79.19
3/1/15,Base Metals (ex Iron Ore),79.21
4/1/15,Base Metals (ex Iron Ore),80.57
5/1/15,Base Metals (ex Iron Ore),82.38
6/1/15,Base Metals (ex Iron Ore),76.68
7/1/15,Base Metals (ex Iron Ore),72.68
8/1/15,Base Metals (ex Iron Ore),68.26
9/1/15,Base Metals (ex Iron Ore),69.06
10/1/15,Base Metals (ex Iron Ore),68.21
11/1/15,Base Metals (ex Iron Ore),63.81
12/1/15,Base Metals (ex Iron Ore),62.95
1/1/16,Base Metals (ex Iron Ore),61.37
2/1/16,Base Metals (ex Iron Ore),63.63
3/1/16,Base Metals (ex Iron Ore),66.46
4/1/16,Base Metals (ex Iron Ore),66.7
5/1/16,Base Metals (ex Iron Ore),65.14
6/1/16,Base Metals (ex Iron Ore),65.98
7/1/16,Base Metals (ex Iron Ore),69.13
8/1/16,Base Metals (ex Iron Ore),68.9
9/1/16,Base Metals (ex Iron Ore),68.22
10/1/16,Base Metals (ex Iron Ore),69.62
11/1/16,Base Metals (ex Iron Ore),76.5
12/1/16,Base Metals (ex Iron Ore),77.88
1/1/17,Base Metals (ex Iron Ore),79.06
2/1/17,Base Metals (ex Iron Ore),81.8
3/1/17,Base Metals (ex Iron Ore),81.35
4/1/17,Base Metals (ex Iron Ore),80.06
5/1/17,Base Metals (ex Iron Ore),79.08
6/1/17,Base Metals (ex Iron Ore),79.22
7/1/17,Base Metals (ex Iron Ore),82.12
8/1/17,Base Metals (ex Iron Ore),88.39
9/1/17,Base Metals (ex Iron Ore),90.5
10/1/17,Base Metals (ex Iron Ore),92.95
11/1/17,Base Metals (ex Iron Ore),92.62
12/1/17,Base Metals (ex Iron Ore),92.15
1/1/18,Base Metals (ex Iron Ore),96.99
2/1/18,Base Metals (ex Iron Ore),96.86
3/1/18,Base Metals (ex Iron Ore),92.9
4/1/18,Base Metals (ex Iron Ore),96.06
5/1/18,Base Metals (ex Iron Ore),96.43
6/1/18,Base Metals (ex Iron Ore),96.83
7/1/18,Base Metals (ex Iron Ore),88.03
8/1/18,Base Metals (ex Iron Ore),85.58
9/1/18,Base Metals (ex Iron Ore),84.54
10/1/18,Base Metals (ex Iron Ore),86.1
11/1/18,Base Metals (ex Iron Ore),83.84
12/1/18,Base Metals (ex Iron Ore),82.73
1/1/19,Base Metals (ex Iron Ore),81.25
2/1/19,Base Metals (ex Iron Ore),84.68
3/1/19,Base Metals (ex Iron Ore),86.17
4/1/19,Base Metals (ex Iron Ore),85.64
5/1/19,Base Metals (ex Iron Ore),80.97
6/1/19,Base Metals (ex Iron Ore),79.42
7/1/19,Base Metals (ex Iron Ore),80.71
8/1/19,Base Metals (ex Iron Ore),78.89
9/1/19,Base Metals (ex Iron Ore),80.46
10/1/19,Base Metals (ex Iron Ore),80.12
11/1/19,Base Metals (ex Iron Ore),80.39
12/1/19,Base Metals (ex Iron Ore),80.71
1/1/20,Base Metals (ex Iron Ore),80.5
2/1/20,Base Metals (ex Iron Ore),76.02
3/1/20,Base Metals (ex Iron Ore),70.5
4/1/20,Base Metals (ex Iron Ore),67.29
5/1/20,Base Metals (ex Iron Ore),68.89
6/1/20,Base Metals (ex Iron Ore),74.34
7/1/20,Base Metals (ex Iron Ore),80.18
8/1/20,Base Metals (ex Iron Ore),83.59
9/1/20,Base Metals (ex Iron Ore),85.18
10/1/20,Base Metals (ex Iron Ore),86.28
11/1/20,Base Metals (ex Iron Ore),91.45
12/1/20,Base Metals (ex Iron Ore),98.04
1/1/21,Base Metals (ex Iron Ore),99.71
2/1/21,Base Metals (ex Iron Ore),105.02
3/1/21,Base Metals (ex Iron Ore),109.04
4/1/21,Base Metals (ex Iron Ore),113.47
5/1/21,Base Metals (ex Iron Ore),121.93
6/1/21,Base Metals (ex Iron Ore),118.99
7/1/21,Base Metals (ex Iron Ore),119.34
8/1/21,Base Metals (ex Iron Ore),120.87
9/1/21,Base Metals (ex Iron Ore),124.12
10/1/21,Base Metals (ex Iron Ore),130.01
11/1/21,Base Metals (ex Iron Ore),125.18
12/1/21,Base Metals (ex Iron Ore),125.21
1/1/22,Base Metals (ex Iron Ore),133.22
2/1/22,Base Metals (ex Iron Ore),138.91
3/1/22,Base Metals (ex Iron Ore),149.89
4/1/22,Base Metals (ex Iron Ore),146.09
1/1/79,Precious Metals,20.99
2/1/79,Precious Metals,23.34
3/1/79,Precious Metals,23.15
4/1/79,Precious Metals,22.97
5/1/79,Precious Metals,25.11
6/1/79,Precious Metals,26.64
7/1/79,Precious Metals,28.07
8/1/79,Precious Metals,28.65
9/1/79,Precious Metals,36.41
10/1/79,Precious Metals,41.56
11/1/79,Precious Metals,41.57
12/1/79,Precious Metals,51.22
1/1/80,Precious Metals,81.06
2/1/80,Precious Metals,77.17
3/1/80,Precious Metals,59.91
4/1/80,Precious Metals,48.11
5/1/80,Precious Metals,45.68
6/1/80,Precious Metals,54.29
7/1/80,Precious Metals,57.56
8/1/80,Precious Metals,56.12
9/1/80,Precious Metals,62.89
10/1/80,Precious Metals,62.35
11/1/80,Precious Metals,58.43
12/1/80,Precious Metals,50.88
1/1/81,Precious Metals,50.39
2/1/81,Precious Metals,44.99
3/1/81,Precious Metals,44.3
4/1/81,Precious Metals,43.25
5/1/81,Precious Metals,41.6
6/1/81,Precious Metals,39.58
7/1/81,Precious Metals,34.87
8/1/81,Precious Metals,35.28
9/1/81,Precious Metals,38.51
10/1/81,Precious Metals,37.33
11/1/81,Precious Metals,35.09
12/1/81,Precious Metals,34.8
1/1/82,Precious Metals,32.66
2/1/82,Precious Metals,32.28
3/1/82,Precious Metals,28.42
4/1/82,Precious Metals,29.8
5/1/82,Precious Metals,28.11
6/1/82,Precious Metals,25.79
7/1/82,Precious Metals,28.19
8/1/82,Precious Metals,30.42
9/1/82,Precious Metals,36.71
10/1/82,Precious Metals,36.31
11/1/82,Precious Metals,36.26
12/1/82,Precious Metals,38.91
1/1/83,Precious Metals,43.08
2/1/83,Precious Metals,45.27
3/1/83,Precious Metals,37.47
4/1/83,Precious Metals,39.25
5/1/83,Precious Metals,40.87
6/1/83,Precious Metals,38.11
7/1/83,Precious Metals,37.78
8/1/83,Precious Metals,38.66
9/1/83,Precious Metals,38.27
10/1/83,Precious Metals,35.09
11/1/83,Precious Metals,33.31
12/1/83,Precious Metals,34.06
1/1/84,Precious Metals,32.08
2/1/84,Precious Metals,33.88
3/1/84,Precious Metals,34.92
4/1/84,Precious Metals,33.71
5/1/84,Precious Metals,33.19
6/1/84,Precious Metals,33.01
7/1/84,Precious Metals,29.79
8/1/84,Precious Metals,29.91
9/1/84,Precious Metals,29.09
10/1/84,Precious Metals,29.17
11/1/84,Precious Metals,29.43
12/1/84,Precious Metals,27.15
1/1/85,Precious Metals,25.52
2/1/85,Precious Metals,25.24
3/1/85,Precious Metals,26.08
4/1/85,Precious Metals,27.39
5/1/85,Precious Metals,26.52
6/1/85,Precious Metals,26.45
7/1/85,Precious Metals,26.33
8/1/85,Precious Metals,27.39
9/1/85,Precious Metals,26.86
10/1/85,Precious Metals,27.16
11/1/85,Precious Metals,26.83
12/1/85,Precious Metals,26.63
1/1/86,Precious Metals,28.46
2/1/86,Precious Metals,27.8
3/1/86,Precious Metals,28.08
4/1/86,Precious Metals,27.35
5/1/86,Precious Metals,27.36
6/1/86,Precious Metals,27.47
7/1/86,Precious Metals,27.74
8/1/86,Precious Metals,29.89
9/1/86,Precious Metals,33.05
10/1/86,Precious Metals,33.38
11/1/86,Precious Metals,31.52
12/1/86,Precious Metals,30.84
1/1/87,Precious Metals,32.16
2/1/87,Precious Metals,31.69
3/1/87,Precious Metals,32.38
4/1/87,Precious Metals,35.94
5/1/87,Precious Metals,38.42
6/1/87,Precious Metals,36.68
7/1/87,Precious Metals,36.93
8/1/87,Precious Metals,37.9
9/1/87,Precious Metals,37.59
10/1/87,Precious Metals,37.86
11/1/87,Precious Metals,37.07
12/1/87,Precious Metals,38.3
1/1/88,Precious Metals,37.61
2/1/88,Precious Metals,34.97
3/1/88,Precious Metals,35.21
4/1/88,Precious Metals,35.84
5/1/88,Precious Metals,35.91
6/1/88,Precious Metals,36.44
7/1/88,Precious Metals,35.53
8/1/88,Precious Metals,34.79
9/1/88,Precious Metals,33.3
10/1/88,Precious Metals,32.81
11/1/88,Precious Metals,33.77
12/1/88,Precious Metals,33.52
1/1/89,Precious Metals,32.37
2/1/89,Precious Metals,31.23
3/1/89,Precious Metals,31.48
4/1/89,Precious Metals,30.95
5/1/89,Precious Metals,29.74
6/1/89,Precious Metals,29.31
7/1/89,Precious Metals,29.75
8/1/89,Precious Metals,29.05
9/1/89,Precious Metals,28.77
10/1/89,Precious Metals,29.13
11/1/89,Precious Metals,31.23
12/1/89,Precious Metals,32.27
1/1/90,Precious Metals,31.99
2/1/90,Precious Metals,32.5
3/1/90,Precious Metals,30.75
4/1/90,Precious Metals,29.5
5/1/90,Precious Metals,29.21
6/1/90,Precious Metals,27.98
7/1/90,Precious Metals,28.58
8/1/90,Precious Metals,30.78
9/1/90,Precious Metals,30.18
10/1/90,Precious Metals,29.17
11/1/90,Precious Metals,29.03
12/1/90,Precious Metals,28.63
1/1/91,Precious Metals,29.01
2/1/91,Precious Metals,27.41
3/1/91,Precious Metals,27.6
4/1/91,Precious Metals,27.31
5/1/91,Precious Metals,27.27
6/1/91,Precious Metals,28.18
7/1/91,Precious Metals,28.21
8/1/91,Precious Metals,27.06
9/1/91,Precious Metals,26.66
10/1/91,Precious Metals,27.39
11/1/91,Precious Metals,27.45
12/1/91,Precious Metals,27.4
1/1/92,Precious Metals,27.07
2/1/92,Precious Metals,27.11
3/1/92,Precious Metals,26.46
4/1/92,Precious Metals,26.02
5/1/92,Precious Metals,25.98
6/1/92,Precious Metals,26.22
7/1/92,Precious Metals,26.91
8/1/92,Precious Metals,26.1
9/1/92,Precious Metals,26.22
10/1/92,Precious Metals,26.13
11/1/92,Precious Metals,25.55
12/1/92,Precious Metals,25.5
1/1/93,Precious Metals,25.09
2/1/93,Precious Metals,25.08
3/1/93,Precious Metals,25.11
4/1/93,Precious Metals,26.19
5/1/93,Precious Metals,28.3
6/1/93,Precious Metals,28.51
7/1/93,Precious Metals,30.45
8/1/93,Precious Metals,29.41
9/1/93,Precious Metals,27.27
10/1/93,Precious Metals,27.96
11/1/93,Precious Metals,28.77
12/1/93,Precious Metals,29.8
1/1/94,Precious Metals,30.2
2/1/94,Precious Metals,29.99
3/1/94,Precious Metals,30.32
4/1/94,Precious Metals,29.8
5/1/94,Precious Metals,30.13
6/1/94,Precious Metals,30.37
7/1/94,Precious Metals,30.29
8/1/94,Precious Metals,29.88
9/1/94,Precious Metals,30.91
10/1/94,Precious Metals,30.74
11/1/94,Precious Metals,30.13
12/1/94,Precious Metals,29.42
1/1/95,Precious Metals,29.37
2/1/95,Precious Metals,29.2
3/1/95,Precious Metals,29.49
4/1/95,Precious Metals,30.9
5/1/95,Precious Metals,30.58
6/1/95,Precious Metals,30.55
7/1/95,Precious Metals,30.27
8/1/95,Precious Metals,30.31
9/1/95,Precious Metals,30.31
10/1/95,Precious Metals,30.23
11/1/95,Precious Metals,30.31
12/1/95,Precious Metals,30.31
1/1/96,Precious Metals,31.35
2/1/96,Precious Metals,31.88
3/1/96,Precious Metals,31.19
4/1/96,Precious Metals,30.87
5/1/96,Precious Metals,30.75
6/1/96,Precious Metals,30.12
7/1/96,Precious Metals,29.92
8/1/96,Precious Metals,30.24
9/1/96,Precious Metals,29.86
10/1/96,Precious Metals,29.62
11/1/96,Precious Metals,29.32
12/1/96,Precious Metals,28.73
1/1/97,Precious Metals,27.78
2/1/97,Precious Metals,27.52
3/1/97,Precious Metals,28
4/1/97,Precious Metals,27.12
5/1/97,Precious Metals,27.09
6/1/97,Precious Metals,26.99
7/1/97,Precious Metals,25.54
8/1/97,Precious Metals,25.67
9/1/97,Precious Metals,25.82
10/1/97,Precious Metals,26.23
11/1/97,Precious Metals,25.01
12/1/97,Precious Metals,24.57
1/1/98,Precious Metals,24.66
2/1/98,Precious Metals,26.08
3/1/98,Precious Metals,25.48
4/1/98,Precious Metals,26.38
5/1/98,Precious Metals,25.03
6/1/98,Precious Metals,24.24
7/1/98,Precious Metals,24.5
8/1/98,Precious Metals,23.66
9/1/98,Precious Metals,23.79
10/1/98,Precious Metals,24.2
11/1/98,Precious Metals,24.06
12/1/98,Precious Metals,23.83
1/1/99,Precious Metals,23.79
2/1/99,Precious Metals,24.19
3/1/99,Precious Metals,23.8
4/1/99,Precious Metals,23.43
5/1/99,Precious Metals,23.23
6/1/99,Precious Metals,22.05
7/1/99,Precious Metals,21.84
8/1/99,Precious Metals,21.96
9/1/99,Precious Metals,22.46
10/1/99,Precious Metals,25.68
11/1/99,Precious Metals,24.35
12/1/99,Precious Metals,23.72
1/1/00,Precious Metals,23.83
2/1/00,Precious Metals,25.03
3/1/00,Precious Metals,23.93
4/1/00,Precious Metals,23.54
5/1/00,Precious Metals,23.23
6/1/00,Precious Metals,23.98
7/1/00,Precious Metals,23.7
8/1/00,Precious Metals,23.2
9/1/00,Precious Metals,23.18
10/1/00,Precious Metals,22.87
11/1/00,Precious Metals,22.5
12/1/00,Precious Metals,22.84
1/1/01,Precious Metals,22.5
2/1/01,Precious Metals,22.14
3/1/01,Precious Metals,22.03
4/1/01,Precious Metals,21.86
5/1/01,Precious Metals,22.71
6/1/01,Precious Metals,22.45
7/1/01,Precious Metals,22.07
8/1/01,Precious Metals,22.19
9/1/01,Precious Metals,23.02
10/1/01,Precious Metals,22.99
11/1/01,Precious Metals,22.29
12/1/01,Precious Metals,22.57
1/1/02,Precious Metals,23.08
2/1/02,Precious Metals,23.88
3/1/02,Precious Metals,23.99
4/1/02,Precious Metals,24.62
5/1/02,Precious Metals,25.48
6/1/02,Precious Metals,26.14
7/1/02,Precious Metals,25.59
8/1/02,Precious Metals,25.08
9/1/02,Precious Metals,25.68
10/1/02,Precious Metals,25.42
11/1/02,Precious Metals,25.7
12/1/02,Precious Metals,26.65
1/1/03,Precious Metals,28.46
2/1/03,Precious Metals,28.56
3/1/03,Precious Metals,27.26
4/1/03,Precious Metals,26.34
5/1/03,Precious Metals,28.37
6/1/03,Precious Metals,28.23
7/1/03,Precious Metals,28.19
8/1/03,Precious Metals,28.95
9/1/03,Precious Metals,30.36
10/1/03,Precious Metals,30.26
11/1/03,Precious Metals,31.18
12/1/03,Precious Metals,32.78
1/1/04,Precious Metals,33.93
2/1/04,Precious Metals,33.49
3/1/04,Precious Metals,34.45
4/1/04,Precious Metals,34.12
5/1/04,Precious Metals,31.54
6/1/04,Precious Metals,32.07
7/1/04,Precious Metals,32.87
8/1/04,Precious Metals,33.43
9/1/04,Precious Metals,33.49
10/1/04,Precious Metals,35.09
11/1/04,Precious Metals,36.69
12/1/04,Precious Metals,36.46
1/1/05,Precious Metals,34.9
2/1/05,Precious Metals,35.26
3/1/05,Precious Metals,36.11
4/1/05,Precious Metals,35.71
5/1/05,Precious Metals,35.16
6/1/05,Precious Metals,36.02
7/1/05,Precious Metals,35.33
8/1/05,Precious Metals,36.25
9/1/05,Precious Metals,37.55
10/1/05,Precious Metals,38.95
11/1/05,Precious Metals,39.63
12/1/05,Precious Metals,42.49
1/1/06,Precious Metals,45.6
2/1/06,Precious Metals,46.33
3/1/06,Precious Metals,47.26
4/1/06,Precious Metals,52.88
5/1/06,Precious Metals,58.04
6/1/06,Precious Metals,50.43
7/1/06,Precious Metals,53.31
8/1/06,Precious Metals,54.14
9/1/06,Precious Metals,51.38
10/1/06,Precious Metals,50.27
11/1/06,Precious Metals,54.44
12/1/06,Precious Metals,54.76
1/1/07,Precious Metals,54.49
2/1/07,Precious Metals,57.74
3/1/07,Precious Metals,56.47
4/1/07,Precious Metals,58.64
5/1/07,Precious Metals,57.39
6/1/07,Precious Metals,56.61
7/1/07,Precious Metals,57.05
8/1/07,Precious Metals,56.43
9/1/07,Precious Metals,59.99
10/1/07,Precious Metals,63.65
11/1/07,Precious Metals,67.97
12/1/07,Precious Metals,67.5
1/1/08,Precious Metals,74.68
2/1/08,Precious Metals,79.16
3/1/08,Precious Metals,83.79
4/1/08,Precious Metals,78.27
5/1/08,Precious Metals,76.65
6/1/08,Precious Metals,76.59
7/1/08,Precious Metals,80.51
8/1/08,Precious Metals,70.07
9/1/08,Precious Metals,66.83
10/1/08,Precious Metals,62.9
11/1/08,Precious Metals,59.31
12/1/08,Precious Metals,63.21
1/1/09,Precious Metals,67.06
2/1/09,Precious Metals,74.6
3/1/09,Precious Metals,73.23
4/1/09,Precious Metals,70.64
5/1/09,Precious Metals,74.42
6/1/09,Precious Metals,76.31
7/1/09,Precious Metals,74.26
8/1/09,Precious Metals,76.33
9/1/09,Precious Metals,81.32
10/1/09,Precious Metals,85.17
11/1/09,Precious Metals,91.18
12/1/09,Precious Metals,91.58
1/1/10,Precious Metals,90.86
2/1/10,Precious Metals,87.59
3/1/10,Precious Metals,90.05
4/1/10,Precious Metals,93.42
5/1/10,Precious Metals,97.19
6/1/10,Precious Metals,98.81
7/1/10,Precious Metals,95.76
8/1/10,Precious Metals,97.64
9/1/10,Precious Metals,103.28
10/1/10,Precious Metals,110.66
11/1/10,Precious Metals,115.39
12/1/10,Precious Metals,119.36
1/1/11,Precious Metals,116.83
2/1/11,Precious Metals,119.95
3/1/11,Precious Metals,127.65
4/1/11,Precious Metals,137.83
5/1/11,Precious Metals,134.79
6/1/11,Precious Metals,134.37
7/1/11,Precious Metals,139.1
8/1/11,Precious Metals,153.29
9/1/11,Precious Metals,151.97
10/1/11,Precious Metals,139.01
11/1/11,Precious Metals,144.79
12/1/11,Precious Metals,135.6
1/1/12,Precious Metals,136.91
2/1/12,Precious Metals,146.28
3/1/12,Precious Metals,140.78
4/1/12,Precious Metals,137.6
5/1/12,Precious Metals,130.91
6/1/12,Precious Metals,130.78
7/1/12,Precious Metals,129.94
8/1/12,Precious Metals,133.57
9/1/12,Precious Metals,145.71
10/1/12,Precious Metals,145.45
11/1/12,Precious Metals,143.35
12/1/12,Precious Metals,140.18
1/1/13,Precious Metals,138.71
2/1/13,Precious Metals,135.28
3/1/13,Precious Metals,131.46
4/1/13,Precious Metals,121.37
5/1/13,Precious Metals,114.46
6/1/13,Precious Metals,108.07
7/1/13,Precious Metals,103.02
8/1/13,Precious Metals,109.48
9/1/13,Precious Metals,109.83
10/1/13,Precious Metals,107.1
11/1/13,Precious Metals,103.43
12/1/13,Precious Metals,98.83
1/1/14,Precious Metals,100.6
2/1/14,Precious Metals,105
